title,labels,predicted,is_right,intersection
Решение по делу 1-22/2018 - 167 ч.2 - судья Срыбных Игорь Александрович - 12/03/2018 - РосПравосудие,"[167.0, 73.0, 316.0]","[61.0, 6.0, 127.0, 58.0, 40.0]",0,0
Решение по делу 10-1/2018 - 115 ч.2 п.в - судья Кошутин Дмитрий Петрович - 12/03/2018 - РосПравосудие,"[115.0, 71.0, 69.0, 71.0]","[295.0, 296.0, 69.0, 307.0, 61.0]",1,1
Решение по делу 1-97/2018 - 228 ч.1 - судья Горчакова О. Л. - 12/03/2018 - РосПравосудие,[228.0],"[228.3, 228.2, 231.0, 200.3, 72.0]",0,0
Решение по делу 1-56/2018 - 158 ч.2 п.б; 158 ч.2 п.в; 158 ч.2 п.в - судья Анисимова Г. А. - 12/03/2018 - РосПравосудие,"[158.0, 158.0, 158.0, 69.0, 69.0, 69.0, 72.0, 69.0]","[58.0, 69.0, 75.0, 18.0, 78.0]",1,1
Решение по делу 1-1-48/2018 - 318 ч.1 - судья Фролов А. В. - 12/03/2018 - РосПравосудие,[318.0],"[40.0, 122.0, 127.0, 73.0, 286.1]",0,0
Решение по делу 1-15/2018 - 159 ч.3 - судья Серебренникова Оксана Андреевна - 12/03/2018 - РосПравосудие,"[159.0, 73.0, 317.0]","[61.0, 127.0, 40.0, 296.0, 86.0]",0,0
Решение по делу 1-68/2018 - 228 ч.1 - судья Орлов Дмитрий Владимирович - 12/03/2018 - РосПравосудие,"[228.0, 317.0]","[127.0, 230.0, 127.1, 80.0, 73.0]",0,0
Решение по делу 1-96/2018 - 158 ч.3 п.а - судья Нигматулина Белла Шамильевна - 12/03/2018 - РосПравосудие,"[158.0, 317.0]","[61.0, 127.0, 86.0, 58.0, 78.0]",0,0
Решение по делу 1-22/2018 - 322.3 - судья Полежаева Елена Викторовна - 12/03/2018 - РосПравосудие,"[322.3, 64.0]","[63.1, 82.1, 74.0, 73.0, 322.2]",0,0
Решение по делу 1-21/2018 - 322.3 - судья Полежаева Елена Викторовна - 12/03/2018 - РосПравосудие,"[322.3, 64.0]","[63.1, 74.0, 82.1, 73.0, 34.0]",0,0
Решение по делу 1-16/2018 - 264.1 - судья Гаранькова Ольга Анатольевна - 12/03/2018 - РосПравосудие,[264.1],"[74.0, 86.0, 296.0, 127.0, 78.0]",0,0
Решение по делу 1-12/2018 - 319 ч.1 - судья Гузанов Дмитрий Евгеньевич - 12/03/2018 - РосПравосудие,[319.0],"[127.0, 296.0, 40.0, 311.0, 122.0]",0,0
Решение по делу 1-26/2018 - 264.1 - судья Фадеева Ольга Владимировна - 12/03/2018 - РосПравосудие,"[264.1, 317.0]","[127.0, 127.1, 63.0, 61.0, 2.0]",0,0
Решение по делу 1-18/2018 - 264 ч.1 - судья Фадеева Ольга Владимировна - 12/03/2018 - РосПравосудие,"[264.1, 317.0]","[127.0, 127.1, 63.0, 61.0, 81.0]",0,0
Решение по делу 1-85/2018 - 175 ч.1 ; 158 ч.2 п.в - судья Будакова А. И. - 12/03/2018 - РосПравосудие,"[158.0, 73.0, 73.0, 175.0, 317.0]","[61.0, 127.0, 127.2, 58.0, 86.0]",0,0
Решение по делу 1-260/2018 - 228 ч.1 - судья Еремеева Ирина Сергеевна - 12/03/2018 - РосПравосудие,"[228.0, 228.0]","[70.0, 74.0, 63.1, 73.0, 72.0]",0,0
Решение по делу 1-219/2018 - 158 ч.2 п.в - судья Бадашкеев Б. И. - 12/03/2018 - РосПравосудие,"[158.0, 317.0]","[61.0, 69.0, 296.0, 86.0, 127.0]",0,0
Решение по делу 1-19/2018 - 315 ч.1 - судья Корчагин Артем Борисович - 12/03/2018 - РосПравосудие,"[315.0, 317.0]","[104.0, 82.1, 74.0, 73.0, 102.0]",0,0
Решение по делу 1-12/2018 - 319 ч.1 - судья Караева Виолетта Геннадьевна - 12/03/2018 - РосПравосудие,[319.0],"[74.0, 73.0, 343.0, 315.0, 82.1]",0,0
Решение по делу 1-7/2018 - 319 ч.1 - судья Чуцкова Юлия Александровна - 12/03/2018 - РосПравосудие,[319.0],"[73.0, 74.0, 122.0, 127.1, 82.0]",0,0
Решение по делу 1-12/2018 - 319 ч.1 - судья Шкарин Евгений Олегович - 12/03/2018 - РосПравосудие,"[319.0, 319.0, 69.0, 316.0, 317.0]","[40.0, 122.0, 127.0, 73.0, 74.0]",0,0
Решение по делу 1-11/2018 - 158 ч.1 - судья Шкарин Евгений Олегович - 12/03/2018 - РосПравосудие,"[158.0, 316.0, 317.0]","[58.0, 127.0, 86.0, 63.1, 74.0]",0,0
Решение по делу 1-10/2018 - 322.3 - судья Шкарин Евгений Олегович - 12/03/2018 - РосПравосудие,"[322.3, 64.0, 316.0, 317.0]","[322.3, 322.2, 276.0, 284.0, 53.0]",1,1
Решение по делу 1-6/2018 - 119 ч.1 - судья Цецегова Елена Анатольевна - 12/03/2018 - РосПравосудие,[119.0],"[28.0, 157.0, 106.0, 6.0, 40.0]",0,0
Решение по делу 1-17/2018 - 115 ч.1 - судья Халилова Миляуша Нурсахиевна - 12/03/2018 - РосПравосудие,[115.0],"[296.0, 61.0, 74.0, 86.0, 127.0]",0,0
Решение по делу 1-9/2018 - 115 ч.1 - судья Пискунов Александр Владимирович - 12/03/2018 - РосПравосудие,[115.0],"[61.0, 127.0, 67.0, 69.0, 6.0]",0,0
Решение по делу 1-15/2018 - 264.1 - судья Монгуш Михаил Кушкаш оолович - 12/03/2018 - РосПравосудие,"[264.1, 132.0]","[74.0, 73.0, 82.1, 2.0, 127.1]",0,0
Решение по делу 1-7/2018 - 159.1 - судья Матвеева Светлана Александровна - 12/03/2018 - РосПравосудие,"[159.1, 317.0]","[127.1, 63.1, 127.0, 104.2, 2.0]",0,0
Решение по делу 1-10/2018 - 157 ч.1 - судья Гайдай Мария Петровна - 12/03/2018 - РосПравосудие,"[157.0, 73.0, 317.0]","[74.0, 63.1, 296.0, 82.1, 40.0]",0,0
Решение по делу 1-17/2018 - 158 ч.1 - судья Гриднева Наталья Николаевна - 12/03/2018 - РосПравосудие,[158.0],"[127.0, 296.0, 58.0, 61.0, 127.1]",0,0
Решение по делу 1-18/2018 - 115 ч.1 - судья Безотецкая Светлана Владимировна - 12/03/2018 - РосПравосудие,[115.0],"[296.0, 61.0, 295.0, 40.0, 81.0]",0,0
Решение по делу 1-7/2018 - 119 ч.1 - судья Вологина Наталья Александровна - 12/03/2018 - РосПравосудие,[119.0],"[127.0, 6.0, 28.0, 61.0, 40.0]",0,0
Решение по делу 1-7/2018 - 264.1 - судья Гондарь Светлана Геннадьевна - 12/03/2018 - РосПравосудие,"[264.1, 12.0, 317.0]","[74.0, 78.0, 73.0, 82.1, 86.0]",0,0
Решение по делу 1-21/2018 - 115 ч.1 - судья Валиев Фанис Хамитьянович - 12/03/2018 - РосПравосудие,"[115.0, 73.0]","[296.0, 40.0, 61.0, 295.0, 127.0]",0,0
Решение по делу 1-17/2018 - 264.1 - судья Говоров Александр Владимирович - 12/03/2018 - РосПравосудие,"[264.1, 73.0]","[74.0, 73.0, 80.0, 303.0, 122.0]",1,1
Решение по делу 1-13/2018 - 319 ч.1 - судья Викулин Сергей Александрович - 12/03/2018 - РосПравосудие,"[319.0, 317.0]","[73.0, 275.0, 40.0, 11.0, 74.0]",0,0
Решение по делу 1-7/2018 - 319 ч.1 - судья Катышева Марина Сергеевна - 12/03/2018 - РосПравосудие,[319.0],"[40.0, 74.0, 122.0, 73.0, 286.1]",0,0
Решение по делу 1-7/2018 - 158 ч.1 - судья Меледина Елена Геннадьевна - 12/03/2018 - РосПравосудие,[158.0],"[200.3, 327.0, 185.3, 326.0, 187.0]",0,0
Решение по делу 1-19/2018 - 119 ч.1 - судья Токарева Татьяна Васильевна - 12/03/2018 - РосПравосудие,[119.0],"[127.0, 127.1, 58.0, 61.0, 131.0]",0,0
Решение по делу 1-20/2018 - 264.1 - судья Токарева Татьяна Васильевна - 12/03/2018 - РосПравосудие,"[264.1, 70.0, 115.0]","[73.0, 74.0, 82.1, 60.0, 127.1]",0,0
Решение по делу 1-13/2018 - 111 ч.2 п. - судья Каракулов Т. Г. - 12/03/2018 - РосПравосудие,"[111.0, 73.0, 73.0]","[61.0, 67.0, 127.0, 69.0, 127.2]",0,0
Решение по делу 1-26/2018 - 158 ч.2 п.в - судья Стрешенец Эдуард Иванович - 12/03/2018 - РосПравосудие,"[158.0, 317.0]","[295.0, 69.0, 63.1, 284.0, 86.0]",0,0
Решение по делу 1-12/2018 - 157 ч.1 - судья Гудкова Галина Васильевна - 12/03/2018 - РосПравосудие,"[157.0, 316.0, 317.0]","[157.0, 82.0, 82.1, 88.0, 73.0]",1,1
Решение по делу 1-11/2018 - 119 ч.1 - судья Гудкова Галина Васильевна - 12/03/2018 - РосПравосудие,"[119.0, 316.0, 317.0]","[127.0, 6.0, 58.0, 61.0, 69.0]",0,0
Решение по делу 1-14/2018 - 291.2 - судья Вердиханов Юлчи Бехрамович - 12/03/2018 - РосПравосудие,"[30.0, 291.2, 131.0, 316.0, 317.0]","[296.0, 303.0, 74.0, 34.0, 63.1]",0,0
Решение по делу 1-12/2018 - 173.2 - судья Наймушина Елена Владимировна - 12/03/2018 - РосПравосудие,"[173.2, 173.2, 173.2, 173.2, 69.0, 74.0, 228.0, 317.0]","[287.0, 315.0, 292.0, 275.0, 276.0]",0,0
Решение по делу 1-140/2018 - 228 ч.2 - судья Борисенко Наталия Леонидовна - 12/03/2018 - РосПравосудие,"[228.0, 73.0, 73.0, 317.0]","[73.0, 127.0, 74.0, 80.0, 127.1]",1,1
Решение по делу 1-142/2018 - 158 ч.2 п.в - судья Лубнин Сергей Валерьевич - 12/03/2018 - РосПравосудие,"[158.0, 73.0, 73.0, 317.0]","[78.0, 86.0, 58.0, 63.1, 127.0]",0,0
Решение по делу 1-9/2018 - 175 ч.1 - судья Благонадеждина Наталья Львовна - 12/03/2018 - РосПравосудие,"[175.0, 73.0, 317.0]","[61.0, 127.0, 6.0, 31.0, 86.0]",0,0
Решение по делу 1-21/2018 - 159 ч.1 - судья Чертенко Игорь Владимирович - 12/03/2018 - РосПравосудие,[159.1],"[296.0, 303.0, 82.1, 127.0, 295.0]",0,0
Решение по делу 1-16/2018 - 119 ч.1 - судья Бурдакова Ольга Ивановна - 12/03/2018 - РосПравосудие,[119.0],"[61.0, 22.0, 127.0, 21.0, 81.0]",0,0
Решение по делу 1-12/2018 - 330 ч.1 - судья Илибаев Константин Ильич - 12/03/2018 - РосПравосудие,"[330.0, 166.0, 317.0]","[296.0, 86.0, 74.0, 63.1, 58.0]",0,0
Решение по делу 1-13/2018 - 264.1 - судья Мякишева Ирина Леонидовна - 13/03/2018 - РосПравосудие,[264.1],"[74.0, 73.0, 82.1, 127.1, 72.0]",0,0
Решение по делу 1-10/2018 - 139 ч.1 - судья Корнилов Максим Алексеевич - 13/03/2018 - РосПравосудие,[139.0],"[74.0, 86.0, 40.0, 127.0, 82.1]",0,0
Решение по делу 1-10/2018 - 139 ч.1 - судья Понкратов Иван Викторович - 13/03/2018 - РосПравосудие,"[139.0, 73.0]","[74.0, 86.0, 58.0, 43.0, 63.1]",0,0
Решение по делу 1-16/2018 - 139 ч.1 - судья Колпакова Светлана Анатольевна - 13/03/2018 - РосПравосудие,[139.0],"[78.0, 74.0, 58.0, 63.1, 86.0]",0,0
Решение по делу 1-19/2018 - 139 ч.1 - судья Остапенко Наталия Викторовна - 13/03/2018 - РосПравосудие,"[139.0, 139.0, 317.0]","[58.0, 296.0, 78.0, 74.0, 86.0]",0,0
Решение по делу 1-17/2018 - 157 ч.1 - судья Остапенко Наталия Викторовна - 13/03/2018 - РосПравосудие,"[157.0, 317.0]","[74.0, 82.1, 78.0, 73.0, 86.0]",0,0
Решение по делу 1-16/2018 - 157 ч.1 - судья Остапенко Наталия Викторовна - 13/03/2018 - РосПравосудие,"[157.0, 317.0]","[74.0, 82.1, 73.0, 63.1, 78.0]",0,0
Решение по делу 1-31/2018 - 327 ч.1 - судья Суслопаров Андрей Анатольевич - 13/03/2018 - РосПравосудие,"[327.0, 81.0]","[74.0, 86.0, 63.1, 82.1, 58.0]",0,0
Решение по делу 1-15/2018 - 327 ч.1 - судья Идрисова Людмила Валерьевна - 13/03/2018 - РосПравосудие,[327.0],"[74.0, 40.0, 86.0, 127.1, 43.0]",0,0
Решение по делу 1-18/2018 - 158 ч.1 - судья Идрисова Людмила Валерьевна - 13/03/2018 - РосПравосудие,[158.0],"[34.0, 296.0, 17.0, 78.0, 127.1]",0,0
Решение по делу 1-21/2018 - 264.1 - судья Соловьёва Елена Владиславовна - 13/03/2018 - РосПравосудие,"[264.1, 50.0]","[72.0, 73.0, 74.0, 122.0, 82.1]",0,0
Решение по делу 1-10/2018 - 157 ч.1 - судья Муравьев Алексей Вячеславович - 13/03/2018 - РосПравосудие,"[157.0, 73.0]","[74.0, 82.1, 63.1, 73.0, 78.0]",1,1
Решение по делу 1-5/2018 - 264.1 - судья Алексеева Оксана Александровна - 13/03/2018 - РосПравосудие,[264.1],"[127.0, 74.0, 81.0, 78.0, 86.0]",0,0
Решение по делу 1-24/2018 - 112 ч.1 - судья Воронина Татьяна Ивановна - 13/03/2018 - РосПравосудие,"[112.0, 317.0, 316.0]","[295.0, 74.0, 296.0, 61.0, 63.1]",0,0
Решение по делу 1-11/2018 - 322.3 - судья Белова Ольга Валерьевна - 13/03/2018 - РосПравосудие,"[322.3, 317.0]","[63.1, 322.3, 82.1, 322.2, 74.0]",1,1
Решение по делу 1-4/2018 - 264.1 - судья Катющик Ирина Юрьевна - 13/03/2018 - РосПравосудие,"[264.1, 47.0]","[127.1, 40.0, 127.0, 74.0, 73.0]",0,0
Решение по делу 1-3/2018 - 264.1 - судья Владимирова Любовь Николаевна - 13/03/2018 - РосПравосудие,"[264.1, 317.0]","[127.1, 2.0, 73.0, 80.0, 127.0]",0,0
Решение по делу 1-24/2018 - 264.1 - судья Егорова Светлана Владимировна - 13/03/2018 - РосПравосудие,[264.1],"[74.0, 73.0, 127.1, 2.0, 127.0]",0,0
Решение по делу 1-58/2018 - 111 ч.1 - судья Толстихина Л. И. - 13/03/2018 - РосПравосудие,"[111.0, 73.0, 73.0, 317.0]","[61.0, 296.0, 6.0, 127.0, 40.0]",0,0
"Решение по делу 1-171/2018 - 158 ч.2 п.п.б,в - судья Болотов А. Н. - 13/03/2018 - РосПравосудие","[158.0, 73.0, 73.0, 317.0]","[61.0, 296.0, 127.0, 58.0, 40.0]",0,0
Решение по делу 1-205/2018 - 112 ч.2 п. - судья Болотов А. Н. - 13/03/2018 - РосПравосудие,"[112.0, 74.0, 70.0, 317.0]","[61.0, 40.0, 39.0, 296.0, 127.0]",0,0
Решение по делу 1-199/2018 - 158 ч.3 п.а - судья Болотов А. Н. - 13/03/2018 - РосПравосудие,"[158.0, 73.0, 73.0, 317.0]","[296.0, 78.0, 74.0, 31.0, 61.0]",0,0
Решение по делу 1-128/2018 - 161 ч.1 - судья Балаев Дмитрий Евгеньевич - 13/03/2018 - РосПравосудие,[161.0],"[6.0, 61.0, 127.0, 58.0, 86.0]",0,0
Решение по делу 1-34/2018 - 158 ч.3 п.а; 158 ч.3 п.а - судья Матвеев Сергей Михайлович - 13/03/2018 - РосПравосудие,"[158.0, 158.0, 69.0, 70.0, 71.0]","[296.0, 69.0, 58.0, 78.0, 61.0]",1,1
Решение по делу 1-3/2018 - 111 ч.2 п. - судья Павленко Е. Г. - 13/03/2018 - РосПравосудие,"[111.0, 62.0, 73.0, 317.0]","[74.0, 17.0, 86.0, 63.1, 34.0]",0,0
Решение по делу 1-34/2018 - 337 ч.3 - судья Боков Валерий Дмитриевич - 13/03/2018 - РосПравосудие,"[337.0, 64.0]","[338.0, 73.0, 74.0, 55.0, 51.0]",0,0
